,classe,grid_name,year,area_ha
15473,4,NA-20-X-A,2023,357.7919504836139
15705,11,NA-20-X-A,2023,4649.117074565806
15987,12,NA-20-X-A,2023,41755.662063723954
16271,15,NA-20-X-A,2023,55140.76414917423
16553,18,NA-20-X-A,2023,141.3373480014695
16789,25,NA-20-X-A,2023,161.65765876464843
17072,33,NA-20-X-A,2023,13518.852229608736
12,3,NA-20-X-B,2016,174794.17182416754
300,4,NA-20-X-B,2016,632.3708692661897
532,11,NA-20-X-B,2016,221762.38826486867
822,12,NA-20-X-B,2016,1344014.2927602015
1111,15,NA-20-X-B,2016,33296.35767499894
1391,18,NA-20-X-B,2016,46372.43536304282
1607,25,NA-20-X-B,2016,5963.139262804418
1869,33,NA-20-X-B,2016,22905.444549366177
2160,3,NA-20-X-B,2017,177224.4744894406
2448,4,NA-20-X-B,2017,629.8727696873325
2680,11,NA-20-X-B,2017,217825.69816463185
2970,12,NA-20-X-B,2017,1342966.515438263
3259,15,NA-20-X-B,2017,30704.521586721607
3539,18,NA-20-X-B,2017,51749.54391579353
3754,25,NA-20-X-B,2017,5954.658996361547
4018,33,NA-20-X-B,2017,22685.136793884176
4310,3,NA-20-X-B,2018,178948.24098436357
4598,4,NA-20-X-B,2018,621.3087110966459
4830,11,NA-20-X-B,2018,221644.86394517007
5120,12,NA-20-X-B,2018,1341013.6685065343
5410,15,NA-20-X-B,2018,28977.74397849681
5691,18,NA-20-X-B,2018,51758.51302320223
5905,25,NA-20-X-B,2018,5958.31768477097
6168,33,NA-20-X-B,2018,20817.94373506018
6460,3,NA-20-X-B,2019,179134.29629480152
6748,4,NA-20-X-B,2019,648.2485551031613
6980,11,NA-20-X-B,2019,225628.00057604627
7271,12,NA-20-X-B,2019,1336685.8741873328
7561,15,NA-20-X-B,2019,28241.353391940745
7844,18,NA-20-X-B,2019,52142.0193949381
8060,25,NA-20-X-B,2019,5944.840934563452
8323,33,NA-20-X-B,2019,21315.699627577906
8614,3,NA-20-X-B,2020,179619.88875510351
8902,4,NA-20-X-B,2020,669.1007763842771
9138,11,NA-20-X-B,2020,219960.46430226063
9429,12,NA-20-X-B,2020,1338497.356328548
9720,15,NA-20-X-B,2020,27701.261402607448
10003,18,NA-20-X-B,2020,54471.82753664958
10227,25,NA-20-X-B,2020,5944.750931475071
10494,33,NA-20-X-B,2020,22875.861342760763
10785,3,NA-20-X-B,2021,173684.23584710128
11073,4,NA-20-X-B,2021,671.2878516207825
11314,11,NA-20-X-B,2021,221167.3403889404
11606,12,NA-20-X-B,2021,1338593.3052059524
11896,15,NA-20-X-B,2021,32118.632150784757
12178,18,NA-20-X-B,2021,54709.81959607654
12416,25,NA-20-X-B,2021,5973.037317070775
12693,33,NA-20-X-B,2021,22822.942211120968
12984,3,NA-20-X-B,2022,171046.23020425637
13272,4,NA-20-X-B,2022,624.702611146671
13511,11,NA-20-X-B,2022,209151.19810960165
13801,12,NA-20-X-B,2022,1337800.7212782924
14090,15,NA-20-X-B,2022,30898.199958189303
14372,18,NA-20-X-B,2022,55396.90215547976
14610,25,NA-20-X-B,2022,5972.859227489476
14893,33,NA-20-X-B,2022,38849.78702423639
15185,3,NA-20-X-B,2023,147939.57785724784
15474,4,NA-20-X-B,2023,885.7199038182173
15706,11,NA-20-X-B,2023,226746.6061671159
15988,12,NA-20-X-B,2023,1354727.8370317782
16272,15,NA-20-X-B,2023,30486.05255268989
16554,18,NA-20-X-B,2023,55433.56788201595
16790,25,NA-20-X-B,2023,6024.802531755835
17073,33,NA-20-X-B,2023,27496.43664225915
13,3,NA-20-X-C,2016,1770358.321967617
301,4,NA-20-X-C,2016,1.161373309326172
533,11,NA-20-X-C,2016,93.56056570549455
823,12,NA-20-X-C,2016,699.8155915973965
1112,15,NA-20-X-C,2016,75759.79212025294
1392,18,NA-20-X-C,2016,374.96669698881317
1608,25,NA-20-X-C,2016,16.69930331420896
1870,33,NA-20-X-C,2016,3916.51595686374
2161,3,NA-20-X-C,2017,1762608.0192226828
2449,4,NA-20-X-C,2017,1.0720438110351564
2681,11,NA-20-X-C,2017,86.15500879021135
2971,12,NA-20-X-C,2017,692.8504367389978
3260,15,NA-20-X-C,2017,83152.95705002052
3540,18,NA-20-X-C,2017,419.7851970703136
3755,25,NA-20-X-C,2017,16.520628570556617
4019,33,NA-20-X-C,2017,4243.473987973364
4311,3,NA-20-X-C,2018,1751516.5343237827
4599,4,NA-20-X-C,2018,1.071958172607422
4831,11,NA-20-X-C,2018,72.30895826222135
5121,12,NA-20-X-C,2018,693.7431984577482
5411,15,NA-20-X-C,2018,94068.36158472027
5692,18,NA-20-X-C,2018,422.551077770997
5906,25,NA-20-X-C,2018,28.040810461425764
6169,33,NA-20-X-C,2018,4418.221663976259
6461,3,NA-20-X-C,2019,1741697.5319904208
6749,4,NA-20-X-C,2019,1.0719432250976564
6981,11,NA-20-X-C,2019,183.48057086480856
7272,12,NA-20-X-C,2019,715.4449396442733
7562,15,NA-20-X-C,2019,103712.60925946925
7845,18,NA-20-X-C,2019,382.02624003970806
8061,25,NA-20-X-C,2019,62.8692292236328
8324,33,NA-20-X-C,2019,4465.710098399297
8615,3,NA-20-X-C,2020,1740578.7987082005
8903,4,NA-20-X-C,2020,1.1612727539062502
9139,11,NA-20-X-C,2020,122.26666489545028
9430,12,NA-20-X-C,2020,720.6113045843141
9721,15,NA-20-X-C,2020,104804.37342467508
10004,18,NA-20-X-C,2020,396.5818317572373
10228,25,NA-20-X-C,2020,84.21519534912116
10495,33,NA-20-X-C,2020,4512.825173377399
10786,3,NA-20-X-C,2021,1736905.965501795
11074,4,NA-20-X-C,2021,1.1612727539062502
11315,11,NA-20-X-C,2021,148.43435220150215
11607,12,NA-20-X-C,2021,737.221376280016
11897,15,NA-20-X-C,2021,108147.70996466932
12179,18,NA-20-X-C,2021,550.9499730353142
12417,25,NA-20-X-C,2021,162.09216737060518
12694,33,NA-20-X-C,2021,4567.29896748025
12985,3,NA-20-X-C,2022,1739062.0135433348
13273,4,NA-20-X-C,2022,1.1612727539062502
13512,11,NA-20-X-C,2022,62.16499973635208
13802,12,NA-20-X-C,2022,730.6568384800819
14091,15,NA-20-X-C,2022,105628.9425338158
14373,18,NA-20-X-C,2022,517.718078491857
14611,25,NA-20-X-C,2022,292.92476253875043
14894,33,NA-20-X-C,2022,4925.251546438565
15186,3,NA-20-X-C,2023,1735260.9198037344
15475,4,NA-20-X-C,2023,11.968292962646494
15707,11,NA-20-X-C,2023,66.21374760892982
15989,12,NA-20-X-C,2023,832.4570961060297
16273,15,NA-20-X-C,2023,108929.05131039674
16555,18,NA-20-X-C,2023,375.50316272647626
16791,25,NA-20-X-C,2023,303.82159332485946
17074,33,NA-20-X-C,2023,5440.898568729575
14,3,NA-20-X-D,2016,1039608.7440147444
302,4,NA-20-X-D,2016,907.9519698063392
534,11,NA-20-X-D,2016,63468.20948573436
824,12,NA-20-X-D,2016,384411.4560939325
1113,15,NA-20-X-D,2016,296442.38979724573
1393,18,NA-20-X-D,2016,29616.553190155028
1609,25,NA-20-X-D,2016,13618.314275334984
1871,33,NA-20-X-D,2016,23146.94677336652
2162,3,NA-20-X-D,2017,1045708.7885971399
2450,4,NA-20-X-D,2017,910.9604638920324
2682,11,NA-20-X-D,2017,61492.46500552845
2972,12,NA-20-X-D,2017,382614.3485627954
3261,15,NA-20-X-D,2017,289996.84778318426
3541,18,NA-20-X-D,2017,33683.20374764288
3756,25,NA-20-X-D,2017,13678.857438964154
4020,33,NA-20-X-D,2017,23135.183326771177
4312,3,NA-20-X-D,2018,1046006.0106501802
4600,4,NA-20-X-D,2018,921.3902238182876
4832,11,NA-20-X-D,2018,63621.36188353136
5122,12,NA-20-X-D,2018,380057.8179664861
5412,15,NA-20-X-D,2018,289557.044079164
5693,18,NA-20-X-D,2018,35492.39065943305
5907,25,NA-20-X-D,2018,13719.668086730268
6170,33,NA-20-X-D,2018,21844.971376548587
6462,3,NA-20-X-D,2019,1040449.2727859485
6750,4,NA-20-X-D,2019,972.041195961842
6982,11,NA-20-X-D,2019,65181.19974564101
7273,12,NA-20-X-D,2019,376168.0891981523
7563,15,NA-20-X-D,2019,295409.25113578985
7846,18,NA-20-X-D,2019,38021.43331245369
8062,25,NA-20-X-D,2019,13759.318791283491
8325,33,NA-20-X-D,2019,21259.95943430089
8616,3,NA-20-X-D,2020,1039206.8836100956
8904,4,NA-20-X-D,2020,1034.5243663996432
9140,11,NA-20-X-D,2020,61530.36523634994
9431,12,NA-20-X-D,2020,374927.9323257567
9722,15,NA-20-X-D,2020,296257.1392571859
10005,18,NA-20-X-D,2020,41597.26361455498
10229,25,NA-20-X-D,2020,13785.662880962456
10496,33,NA-20-X-D,2020,22880.97295931446
10787,3,NA-20-X-D,2021,1028344.3653060781
11075,4,NA-20-X-D,2021,1037.4447168592726
11316,11,NA-20-X-D,2021,61439.44941427072
11608,12,NA-20-X-D,2021,375210.3123638916
11898,15,NA-20-X-D,2021,306041.6213372148
12180,18,NA-20-X-D,2021,41734.58783560313
12418,25,NA-20-X-D,2021,13945.232884264486
12695,33,NA-20-X-D,2021,23467.81971711833
12986,3,NA-20-X-D,2022,1026808.7591520915
13274,4,NA-20-X-D,2022,923.5099609857529
13513,11,NA-20-X-D,2022,57472.50810050652
13803,12,NA-20-X-D,2022,376084.5279565173
14092,15,NA-20-X-D,2022,304407.5386356364
14374,18,NA-20-X-D,2022,42659.02062931331
14612,25,NA-20-X-D,2022,13951.841456145605
14895,33,NA-20-X-D,2022,28913.127684110183
15187,3,NA-20-X-D,2023,992872.6987845323
15476,4,NA-20-X-D,2023,2799.581073424333
15708,11,NA-20-X-D,2023,66228.64928720667
15990,12,NA-20-X-D,2023,403935.0262999436
16274,15,NA-20-X-D,2023,302554.5679420934
16556,18,NA-20-X-D,2023,42772.00208846859
16792,25,NA-20-X-D,2023,14434.997653972861
17075,33,NA-20-X-D,2023,25623.310445694544
15,3,NA-20-Y-A,2016,201824.28208571943
303,4,NA-20-Y-A,2016,10.904095184326174
535,11,NA-20-Y-A,2016,7.954713287353517
825,12,NA-20-Y-A,2016,463.9082148054771
1114,15,NA-20-Y-A,2016,71.68213082885745
1610,25,NA-20-Y-A,2016,1.3407225830078129
1872,33,NA-20-Y-A,2016,7.865398510742185
2163,3,NA-20-Y-A,2017,201789.60319593057
2451,4,NA-20-Y-A,2017,9.384658386230466
2683,11,NA-20-Y-A,2017,6.07767717895508
2973,12,NA-20-Y-A,2017,465.24880607134617
3262,15,NA-20-Y-A,2017,94.65276229248056
3757,25,NA-20-Y-A,2017,1.3407225830078129
4021,33,NA-20-Y-A,2017,21.62953499755859
4313,3,NA-20-Y-A,2018,201777.00044135904
4601,4,NA-20-Y-A,2018,9.384658709716795
4833,11,NA-20-Y-A,2018,10.099723162841796
5123,12,NA-20-Y-A,2018,462.8355876692461
5413,15,NA-20-Y-A,2018,111.81370012207034
5908,25,NA-20-Y-A,2018,1.3407225830078129
6171,33,NA-20-Y-A,2018,15.462523834228511
6463,3,NA-20-Y-A,2019,201761.89499989798
6751,4,NA-20-Y-A,2019,11.261620593261718
6983,11,NA-20-Y-A,2019,14.926269921875006
7274,12,NA-20-Y-A,2019,480.6221590681721
7564,15,NA-20-Y-A,2019,101.35635612182617
8063,25,NA-20-Y-A,2019,1.3407225830078129
8326,33,NA-20-Y-A,2019,16.445845312500012
8617,3,NA-20-Y-A,2020,201656.78396997243
8905,4,NA-20-Y-A,2020,14.03238154296875
9141,11,NA-20-Y-A,2020,28.243651348876945
9432,12,NA-20-Y-A,2020,576.6166083723715
9723,15,NA-20-Y-A,2020,79.9948086547851
10230,25,NA-20-Y-A,2020,1.3407225830078129
10497,33,NA-20-Y-A,2020,31.014595739746117
10788,3,NA-20-Y-A,2021,201630.149182094
11076,4,NA-20-Y-A,2021,14.03238154296875
11317,11,NA-20-Y-A,2021,47.10239031982429
11609,12,NA-20-Y-A,2021,591.0063743696862
11899,15,NA-20-Y-A,2021,85.00006784057611
12419,25,NA-20-Y-A,2021,2.145145043945313
12696,33,NA-20-Y-A,2021,18.323059118652345
12987,3,NA-20-Y-A,2022,201569.7157172646
13275,4,NA-20-Y-A,2022,7.1501921264648445
13514,11,NA-20-Y-A,2022,183.95122004949823
13804,12,NA-20-Y-A,2022,450.1476399275471
14093,15,NA-20-Y-A,2022,141.04104359130844
14613,25,NA-20-Y-A,2022,2.145147485351563
14896,33,NA-20-Y-A,2022,33.07136283569335
15188,3,NA-20-Y-A,2023,201546.84638254246
15477,4,NA-20-Y-A,2023,1.9663120056152348
15991,12,NA-20-Y-A,2023,356.29752844683526
16275,15,NA-20-Y-A,2023,177.59717547607383
16557,18,NA-20-Y-A,2023,10.993217474365231
16793,25,NA-20-Y-A,2023,40.7574525085449
17076,33,NA-20-Y-A,2023,253.5686698974612
16,3,NA-20-Y-B,2016,1570914.287043602
304,4,NA-20-Y-B,2016,97.0749064264515
536,11,NA-20-Y-B,2016,281.5333756958011
826,12,NA-20-Y-B,2016,4587.957874472911
1115,15,NA-20-Y-B,2016,557.1685726501472
1611,25,NA-20-Y-B,2016,23.60892942480948
1873,33,NA-20-Y-B,2016,1317.366215588878
2164,3,NA-20-Y-B,2017,1570419.645158414
2452,4,NA-20-Y-B,2017,96.7174108637074
2684,11,NA-20-Y-B,2017,379.49681587524464
2974,12,NA-20-Y-B,2017,4779.432150857296
3263,15,NA-20-Y-B,2017,662.9941789611827
3758,25,NA-20-Y-B,2017,23.608929424809485
4022,33,NA-20-Y-B,2017,1417.102273456309
4314,3,NA-20-Y-B,2018,1570401.0410635655
4602,4,NA-20-Y-B,2018,98.86253997137337
4834,11,NA-20-Y-B,2018,205.1162768737795
5124,12,NA-20-Y-B,2018,4729.560016903445
5414,15,NA-20-Y-B,2018,906.6557225697006
5909,25,NA-20-Y-B,2018,23.608929424809485
6172,33,NA-20-Y-B,2018,1414.1523685429793
6464,3,NA-20-Y-B,2019,1570450.725353798
6752,4,NA-20-Y-B,2019,100.3819091242054
6984,11,NA-20-Y-B,2019,187.3291182312012
7275,12,NA-20-Y-B,2019,4654.138695742016
7565,15,NA-20-Y-B,2019,952.8611565113514
8064,25,NA-20-Y-B,2019,23.608929424809485
8327,33,NA-20-Y-B,2019,1409.9517550236912
8618,3,NA-20-Y-B,2020,1568061.951515628
8906,4,NA-20-Y-B,2020,121.74270412542606
9142,11,NA-20-Y-B,2020,981.138524870174
9433,12,NA-20-Y-B,2020,6179.543817312888
9724,15,NA-20-Y-B,2020,822.905744157835
10231,25,NA-20-Y-B,2020,23.60892942480948
10498,33,NA-20-Y-B,2020,1587.9269527398767
10789,3,NA-20-Y-B,2021,1567104.1495848598
11077,4,NA-20-Y-B,2021,122.01091438543584
11318,11,NA-20-Y-B,2021,1459.6541259183782
11610,12,NA-20-Y-B,2021,6619.124189329439
11900,15,NA-20-Y-B,2021,1024.8498062289375
12420,25,NA-20-Y-B,2021,23.60892942480948
12697,33,NA-20-Y-B,2021,1425.3312749211534
12988,3,NA-20-Y-B,2022,1568588.009137931
13276,4,NA-20-Y-B,2022,123.79881201116832
13515,11,NA-20-Y-B,2022,976.4524402343752
13805,12,NA-20-Y-B,2022,5024.36103602087
14094,15,NA-20-Y-B,2022,1519.7557146573924
14614,25,NA-20-Y-B,2022,23.877054125737224
14897,33,NA-20-Y-B,2022,1522.2959079594834
15189,3,NA-20-Y-B,2023,1569994.2918983637
15478,4,NA-20-Y-B,2023,94.2935405334473
15709,11,NA-20-Y-B,2023,137.90311857910143
15992,12,NA-20-Y-B,2023,2661.352768631983
16276,15,NA-20-Y-B,2023,2050.3567561185782
16558,18,NA-20-Y-B,2023,30.743602990722664
16794,25,NA-20-Y-B,2023,23.787680694340736
17077,33,NA-20-Y-B,2023,2786.267551955827
17,3,NA-20-Y-C,2016,1735836.27122032
305,4,NA-20-Y-C,2016,1.6091152587890627
537,11,NA-20-Y-C,2016,97.1685017089845
827,12,NA-20-Y-C,2016,5055.002320840609
1116,15,NA-20-Y-C,2016,330.848980755615
1394,18,NA-20-Y-C,2016,5.273963275146484
1612,25,NA-20-Y-C,2016,303.13606789550755
1874,33,NA-20-Y-C,2016,781.9718314212352
2165,3,NA-20-Y-C,2017,1735846.0154286618
2453,4,NA-20-Y-C,2017,1.6091152587890627
2685,11,NA-20-Y-C,2017,89.92723280029303
2975,12,NA-20-Y-C,2017,5051.515169436785
3264,15,NA-20-Y-C,2017,314.221628033447
3759,25,NA-20-Y-C,2017,303.1360678955075
4023,33,NA-20-Y-C,2017,805.572458331635
4315,3,NA-20-Y-C,2018,1735667.9478535017
4603,4,NA-20-Y-C,2018,1.6091152587890627
4835,11,NA-20-Y-C,2018,121.21608361816428
5125,12,NA-20-Y-C,2018,5173.087006076162
5415,15,NA-20-Y-C,2018,308.9472384338375
5910,25,NA-20-Y-C,2018,303.13606789550744
6173,33,NA-20-Y-C,2018,835.5174091556098
6465,3,NA-20-Y-C,2019,1735621.5521585054
6753,4,NA-20-Y-C,2019,1.6091152587890627
6985,11,NA-20-Y-C,2019,132.74756540527346
7276,12,NA-20-Y-C,2019,5239.237024282962
7566,15,NA-20-Y-C,2019,306.5334071166989
8065,25,NA-20-Y-C,2019,303.04667195434536
8328,33,NA-20-Y-C,2019,806.8242141360781
8619,3,NA-20-Y-C,2020,1735148.0330052802
8907,4,NA-20-Y-C,2020,0.9833475646972656
9143,11,NA-20-Y-C,2020,135.60826334838856
9434,12,NA-20-Y-C,2020,5520.202904892055
9725,15,NA-20-Y-C,2020,369.73469651489216
10232,25,NA-20-Y-C,2020,303.04667195434536
10499,33,NA-20-Y-C,2020,934.5670589053652
10790,3,NA-20-Y-C,2021,1734665.6203078628
11078,4,NA-20-Y-C,2021,0.5363706420898438
11319,11,NA-20-Y-C,2021,335.13442113037087
11611,12,NA-20-Y-C,2021,5890.827292733882
11901,15,NA-20-Y-C,2021,427.3043830078122
12421,25,NA-20-Y-C,2021,303.1360678955075
12698,33,NA-20-Y-C,2021,792.6564413964137
12989,3,NA-20-Y-C,2022,1734687.354029627
13277,4,NA-20-Y-C,2022,0.715160858154297
13516,11,NA-20-Y-C,2022,513.6537090881353
13806,12,NA-20-Y-C,2022,5111.497919174333
14095,15,NA-20-Y-C,2022,718.4596250061035
14615,25,NA-20-Y-C,2022,307.4269414184568
14898,33,NA-20-Y-C,2022,1075.571573003865
15190,3,NA-20-Y-C,2023,1735274.7284285354
15479,4,NA-20-Y-C,2023,1.519720153808594
15710,11,NA-20-Y-C,2023,0.7151011047363282
15993,12,NA-20-Y-C,2023,4073.367213334948
16277,15,NA-20-Y-C,2023,1165.6982584472676
16559,18,NA-20-Y-C,2023,26.19346857299803
16795,25,NA-20-Y-C,2023,313.5058386901851
17078,33,NA-20-Y-C,2023,1558.7721602650845
18,3,NA-20-Y-D,2016,1584590.3596309742
306,4,NA-20-Y-D,2016,1087.4814965010369
538,11,NA-20-Y-D,2016,224290.9589209484
828,12,NA-20-Y-D,2016,25929.688063608224
1117,15,NA-20-Y-D,2016,63.78243877489273
1395,18,NA-20-Y-D,2016,177.63159058227475
1613,25,NA-20-Y-D,2016,441.67878244628776
1875,33,NA-20-Y-D,2016,16002.78189950728
2166,3,NA-20-Y-D,2017,1586277.2946926644
2454,4,NA-20-Y-D,2017,1087.3027352461536
2686,11,NA-20-Y-D,2017,216850.5573715073
2976,12,NA-20-Y-D,2017,25876.808647414746
3265,15,NA-20-Y-D,2017,70.57562806322281
3542,18,NA-20-Y-D,2017,167.1721384948723
3760,25,NA-20-Y-D,2017,442.57270757446156
4024,33,NA-20-Y-D,2017,21811.810716685868
4316,3,NA-20-Y-D,2018,1586547.463839509
4604,4,NA-20-Y-D,2018,1086.9451784834582
4836,11,NA-20-Y-D,2018,223369.07084411345
5126,12,NA-20-Y-D,2018,27110.465654446696
5416,15,NA-20-Y-D,2018,86.3075028984279
5694,18,NA-20-Y-D,2018,135.70448484497052
5911,25,NA-20-Y-D,2018,446.77426211547726
6174,33,NA-20-Y-D,2018,13800.7371046945
6466,3,NA-20-Y-D,2019,1586581.5817566053
6754,4,NA-20-Y-D,2019,1086.4982594404896
6986,11,NA-20-Y-D,2019,222858.91193587636
7277,12,NA-20-Y-D,2019,27315.114261787054
7567,15,NA-20-Y-D,2019,96.58685197679712
7847,18,NA-20-Y-D,2019,137.224221972656
8066,25,NA-20-Y-D,2019,445.7015854309069
8329,33,NA-20-Y-D,2019,14060.509084202087
8620,3,NA-20-Y-D,2020,1586739.7842203109
8908,4,NA-20-Y-D,2020,1086.9451901655873
9144,11,NA-20-Y-D,2020,226214.8107973516
9435,12,NA-20-Y-D,2020,27312.691779104098
9726,15,NA-20-Y-D,2020,103.46979941332054
10006,18,NA-20-Y-D,2020,122.2949410705564
10233,25,NA-20-Y-D,2020,443.37742145995963
10500,33,NA-20-Y-D,2020,10560.631093532476
10791,3,NA-20-Y-D,2021,1584379.1281429604
11079,4,NA-20-Y-D,2021,1088.1071465925895
11320,11,NA-20-Y-D,2021,214154.18498096705
11612,12,NA-20-Y-D,2021,28893.83262183408
11902,15,NA-20-Y-D,2021,228.29430835588008
12181,18,NA-20-Y-D,2021,115.94792056884768
12422,25,NA-20-Y-D,2021,444.09256250610224
12699,33,NA-20-Y-D,2021,23281.13270752056
12990,3,NA-20-Y-D,2022,1579499.6565461496
13278,4,NA-20-Y-D,2022,1124.3680308446412
13517,11,NA-20-Y-D,2022,151640.19820710088
13807,12,NA-20-Y-D,2022,28806.186870975045
14096,15,NA-20-Y-D,2022,392.5760376097201
14375,18,NA-20-Y-D,2022,100.03515043334964
14616,25,NA-20-Y-D,2022,447.0424667419422
14899,33,NA-20-Y-D,2022,90574.65708147216
15191,3,NA-20-Y-D,2023,1555593.4195776738
15480,4,NA-20-Y-D,2023,1142.7979473830617
15711,11,NA-20-Y-D,2023,211890.9671435077
15994,12,NA-20-Y-D,2023,29529.27084416054
16278,15,NA-20-Y-D,2023,580.7218891249001
16560,18,NA-20-Y-D,2023,162.97021119384758
16796,25,NA-20-Y-D,2023,493.1693612609851
17079,33,NA-20-Y-D,2023,53191.40341704115
19,3,NA-20-Z-A,2016,1706150.7276666784
307,4,NA-20-Z-A,2016,303.41620537281705
539,11,NA-20-Z-A,2016,134612.6946025413
829,12,NA-20-Z-A,2016,4411.655405884712
1118,15,NA-20-Z-A,2016,179.5127558840046
1396,18,NA-20-Z-A,2016,32.534415759277294
1614,25,NA-20-Z-A,2016,58.81174610595705
1876,33,NA-20-Z-A,2016,6384.268760424972
2167,3,NA-20-Z-A,2017,1705968.7939761481
2455,4,NA-20-Z-A,2017,303.505473719985
2687,11,NA-20-Z-A,2017,133223.5535163289
2977,12,NA-20-Z-A,2017,4387.950741613185
3266,15,NA-20-Z-A,2017,230.60437031063307
3543,18,NA-20-Z-A,2017,37.182046667480414
3761,25,NA-20-Z-A,2017,58.81174610595705
4025,33,NA-20-Z-A,2017,7923.219687757343
4317,3,NA-20-Z-A,2018,1705881.806346381
4605,4,NA-20-Z-A,2018,303.8185504615693
4837,11,NA-20-Z-A,2018,136373.30387886867
5127,12,NA-20-Z-A,2018,4412.007622327585
5417,15,NA-20-Z-A,2018,300.9854121605731
5695,18,NA-20-Z-A,2018,37.18207997436517
5912,25,NA-20-Z-A,2018,58.81174610595705
6175,33,NA-20-Z-A,2018,4765.7059223738215
6467,3,NA-20-Z-A,2019,1705708.3572308472
6755,4,NA-20-Z-A,2019,304.2208922483196
6987,11,NA-20-Z-A,2019,137056.0532974391
7278,12,NA-20-Z-A,2019,4570.994494342966
7568,15,NA-20-Z-A,2019,334.6733331081975
7848,18,NA-20-Z-A,2019,23.77408660888672
8067,25,NA-20-Z-A,2019,58.81174610595705
8330,33,NA-20-Z-A,2019,4076.736477953264
8621,3,NA-20-Z-A,2020,1705823.6876899987
8909,4,NA-20-Z-A,2020,301.8081680173627
9145,11,NA-20-Z-A,2020,133805.64815991983
9436,12,NA-20-Z-A,2020,4464.206573253351
9727,15,NA-20-Z-A,2020,282.595325576962
10007,18,NA-20-Z-A,2020,77.92763430786123
10234,25,NA-20-Z-A,2020,58.81174610595705
10501,33,NA-20-Z-A,2020,7318.936261476246
10792,3,NA-20-Z-A,2021,1705271.4626785736
11080,4,NA-20-Z-A,2021,303.8635219297161
11321,11,NA-20-Z-A,2021,131402.0529062556
11613,12,NA-20-Z-A,2021,4847.880777884777
11903,15,NA-20-Z-A,2021,308.5559862534467
12182,18,NA-20-Z-A,2021,88.4689238098141
12423,25,NA-20-Z-A,2021,58.81174610595705
12700,33,NA-20-Z-A,2021,9852.525017842408
12991,3,NA-20-Z-A,2022,1704014.7065933873
13279,4,NA-20-Z-A,2022,349.08442563737447
13518,11,NA-20-Z-A,2022,122955.73890878935
13808,12,NA-20-Z-A,2022,5042.804177092882
14097,15,NA-20-Z-A,2022,378.196341086354
14376,18,NA-20-Z-A,2022,78.90755335693316
14617,25,NA-20-Z-A,2022,59.34803749999999
14900,33,NA-20-Z-A,2022,19254.8355217962
15192,3,NA-20-Z-A,2023,1695902.083376142
15481,4,NA-20-Z-A,2023,341.4886838466029
15712,11,NA-20-Z-A,2023,139063.0692857318
15995,12,NA-20-Z-A,2023,5038.248424863302
16279,15,NA-20-Z-A,2023,558.6320516759539
16561,18,NA-20-Z-A,2023,115.5493402221676
16797,25,NA-20-Z-A,2023,59.07988197021484
17080,33,NA-20-Z-A,2023,11055.47051419098
20,3,NA-20-Z-B,2016,1427223.7282384662
308,4,NA-20-Z-B,2016,1118.1947938115618
540,11,NA-20-Z-B,2016,246634.31782621
830,12,NA-20-Z-B,2016,49315.35253282013
1119,15,NA-20-Z-B,2016,104324.82841818169
1397,18,NA-20-Z-B,2016,55.41111298217776
1615,25,NA-20-Z-B,2016,1398.6227012878494
1877,33,NA-20-Z-B,2016,22063.389213836024
2168,3,NA-20-Z-B,2017,1422176.8186874478
2456,4,NA-20-Z-B,2017,1121.143220056679
2688,11,NA-20-Z-B,2017,245428.27543434384
2978,12,NA-20-Z-B,2017,49800.8945586284
3267,15,NA-20-Z-B,2017,108769.69508219649
3544,18,NA-20-Z-B,2017,57.021339654541
3762,25,NA-20-Z-B,2017,1414.5326660217356
4026,33,NA-20-Z-B,2017,23365.46384923348
4318,3,NA-20-Z-B,2018,1414231.8040914915
4606,4,NA-20-Z-B,2018,1120.091758300326
4838,11,NA-20-Z-B,2018,249017.66873190983
5128,12,NA-20-Z-B,2018,50072.84246602911
5418,15,NA-20-Z-B,2018,116390.37933941648
5696,18,NA-20-Z-B,2018,82.12878330688467
5913,25,NA-20-Z-B,2018,1421.3248241027904
6176,33,NA-20-Z-B,2018,19797.604843016044
6468,3,NA-20-Z-B,2019,1394719.638167274
6756,4,NA-20-Z-B,2019,1206.9094761880783
6988,11,NA-20-Z-B,2019,250316.3714262228
7279,12,NA-20-Z-B,2019,55350.38711365317
7569,15,NA-20-Z-B,2019,129248.14635786212
7849,18,NA-20-Z-B,2019,107.33426372680673
8068,25,NA-20-Z-B,2019,1428.3858650878985
8331,33,NA-20-Z-B,2019,19756.672167547516
8622,3,NA-20-Z-B,2020,1388733.871480684
8910,4,NA-20-Z-B,2020,1306.0189865785137
9146,11,NA-20-Z-B,2020,248047.36651125108
9437,12,NA-20-Z-B,2020,55483.56879050916
9728,15,NA-20-Z-B,2020,134345.24848805938
10008,18,NA-20-Z-B,2020,112.24974152832044
10235,25,NA-20-Z-B,2020,1430.0840512024004
10502,33,NA-20-Z-B,2020,22675.43678776429
10793,3,NA-20-Z-B,2021,1369568.7010214021
11081,4,NA-20-Z-B,2021,1438.2443489678374
11322,11,NA-20-Z-B,2021,244240.78569534788
11614,12,NA-20-Z-B,2021,61706.08406092489
11904,15,NA-20-Z-B,2021,145407.05542275764
